20372204.222800057,6475595.0470795603,60733832,112,80,09-15-16,"14:57:29,00",58.378938779999999,114.816284700000000,1256.099999999999900,2016-09-15T08:57:29Z,60733.832000000002000
20372202.816839762,6475591.0565976379,60735313,127,80,09-15-16,"14:57:30,00",58.378902570000001,114.816262900000000,1255.619999999999900,2016-09-15T08:57:30Z,60735.313000000002000
20372201.536900774,6475586.8000813639,60736313,123,80,09-15-16,"14:57:31,00",58.378864010000001,114.816243400000000,1255.619999999999900,2016-09-15T08:57:31Z,60736.313000000002000
20372200.313765835,6475582.8504781369,60737949,124,80,09-15-16,"14:57:32,00",58.378828220000003,114.816224700000010,1255.140000000000100,2016-09-15T08:57:32Z,60737.949000000001000
20372198.955012988,6475578.6912670732,60739460,231,80,09-15-16,"14:57:33,00",58.378790510000002,114.816203800000000,1255.140000000000100,2016-09-15T08:57:33Z,60739.459999999999000
20372197.656291001,6475574.3974637445,60740702,118,80,09-15-16,"14:57:34,00",58.378751610000002,114.816184000000010,1255.140000000000100,2016-09-15T08:57:34Z,60740.701999999997000
20372196.588382207,6475570.9009406148,60741353,123,80,09-15-16,"14:57:35,00",58.378719930000003,114.816167699999990,1254.660000000000100,2016-09-15T08:57:35Z,60741.353000000003000
20372195.512715753,6475567.5261662574,60742084,131,80,09-15-16,"14:57:36,00",58.378689340000001,114.816151199999990,1254.660000000000100,2016-09-15T08:57:36Z,60742.084000000003000
20372194.197437413,6475564.3453200599,60743044,131,80,09-15-16,"14:57:37,00",58.378660420000003,114.816130500000000,1254.180000000000100,2016-09-15T08:57:37Z,60743.044000000002000
20372192.440071482,6475561.2535132114,60743983,105,80,09-15-16,"14:57:38,00",58.378632170000003,114.816102200000000,1254.180000000000100,2016-09-15T08:57:38Z,60743.983000000000000
20372190.579169881,6475558.3991456553,60744073,117,80,09-15-16,"14:57:39,00",58.378606019999999,114.816072000000010,1254.180000000000100,2016-09-15T08:57:39Z,60744.072999999997000
20372188.366594903,6475555.1727615586,60744995,130,80,09-15-16,"14:57:40,00",58.378576430000003,114.816036000000000,1253.700000000000000,2016-09-15T08:57:40Z,60744.995000000003000
20372185.745862704,6475551.2774703167,60745324,123,80,09-15-16,"14:57:41,00",58.378540719999997,114.815993400000000,1253.700000000000000,2016-09-15T08:57:41Z,60745.324000000001000
20372183.781192195,6475548.4732910562,60745364,101,80,09-15-16,"14:57:42,00",58.378514989999999,114.815961400000010,1253.220000000000000,2016-09-15T08:57:42Z,60745.364000000001000
20372181.484109275,6475544.9888274828,60745772,113,80,09-15-16,"14:57:43,00",58.378483060000001,114.815924100000000,1253.220000000000000,2016-09-15T08:57:43Z,60745.771999999997000
20372179.14097134,6475541.1681226129,60746412,109,80,09-15-16,"14:57:44,00",58.378448100000000,114.815886199999990,1252.740000000000000,2016-09-15T08:57:44Z,60746.411999999997000
20372177.003994942,6475537.5658816239,60747319,115,80,09-15-16,"14:57:45,00",58.378415160000003,114.815851700000000,1252.250000000000000,2016-09-15T08:57:45Z,60747.319000000003000
20372174.768974766,6475533.6491515143,60748061,105,80,09-15-16,"14:57:46,00",58.378379369999998,114.815815700000000,1251.770000000000000,2016-09-15T08:57:46Z,60748.061000000002000
20372172.3030039,6475529.2918356238,60749615,110,80,09-15-16,"14:57:47,00",58.378339560000001,114.815776000000000,1251.290000000000000,2016-09-15T08:57:47Z,60749.614999999998000
20372170.120614529,6475525.3733982611,60750945,121,80,09-15-16,"14:57:48,00",58.378303770000002,114.815740899999990,1250.809999999999900,2016-09-15T08:57:48Z,60750.945000000000000
20372167.896762274,6475521.2601306979,60752662,128,80,09-15-16,"14:57:49,00",58.378266220000000,114.815705200000000,1250.809999999999900,2016-09-15T08:57:49Z,60752.661999999997000
20372165.795793574,6475516.9645288736,60753769,128,80,09-15-16,"14:57:50,00",58.378227070000001,114.815671700000000,1250.329999999999900,2016-09-15T08:57:50Z,60753.769000000000000
20372163.781685572,6475512.6393548958,60754901,123,80,09-15-16,"14:57:51,00",58.378187680000003,114.815639700000010,1249.849999999999900,2016-09-15T08:57:51Z,60754.900999999998000
20372161.626972757,6475508.1314883064,60756276,116,80,09-15-16,"14:57:52,00",58.378146610000002,114.815605400000000,1249.849999999999900,2016-09-15T08:57:52Z,60756.275999999998000
20372159.461201765,6475502.9228682406,60757576,190,80,09-15-16,"14:57:53,00",58.378099249999998,114.815571300000000,1249.369999999999900,2016-09-15T08:57:53Z,60757.576000000001000
20372157.79439329,6475499.0155545035,60757727,121,80,09-15-16,"14:57:54,00",58.378063709999999,114.815545000000000,1248.890000000000100,2016-09-15T08:57:54Z,60757.726999999999000
20372155.810576506,6475494.361693359,60757941,109,80,09-15-16,"14:57:55,00",58.378021380000000,114.815513700000000,1248.890000000000100,2016-09-15T08:57:55Z,60757.940999999999000
20372153.817998536,6475489.9789771736,60757298,122,80,09-15-16,"14:57:56,00",58.377981480000003,114.815482100000000,1248.410000000000100,2016-09-15T08:57:56Z,60757.298000000003000
20372151.946145553,6475485.5276903268,60756568,130,80,09-15-16,"14:57:57,00",58.377941000000000,114.815452600000000,1247.930000000000100,2016-09-15T08:57:57Z,60756.567999999999000
20372150.067499276,6475481.0476440517,60755094,116,80,09-15-16,"14:57:58,00",58.377900259999997,114.815423000000000,1247.930000000000100,2016-09-15T08:57:58Z,60755.093999999997000
20372148.005821127,6475476.3405832201,60754443,103,80,09-15-16,"14:57:59,00",58.377857429999999,114.815390400000000,1247.930000000000100,2016-09-15T08:57:59Z,60754.442999999999000
20372146.414026357,6475472.5801993608,60752044,130,80,09-15-16,"14:58:00,00",58.377823229999997,114.815365300000000,1246.970000000000000,2016-09-15T08:58:00Z,60752.044000000002000
20372144.658363644,6475468.461764425,60750153,120,80,09-15-16,"14:58:01,00",58.377785770000003,114.815337600000010,1246.970000000000000,2016-09-15T08:58:01Z,60750.152999999998000
20372142.919690371,6475464.1454854282,60751436,5997,80,09-15-16,"14:58:02,00",58.377746539999997,114.815310299999990,1246.490000000000000,2016-09-15T08:58:02Z,60751.436000000002000
20372141.058088653,6475460.0104299365,60747214,132,80,09-15-16,"14:58:03,00",58.377708900000002,114.815280800000000,1246.010000000000000,2016-09-15T08:58:03Z,60747.214000000000000
20372139.295239728,6475456.031561492,60745760,130,80,09-15-16,"14:58:04,00",58.377672689999997,114.815252900000000,1245.530000000000000,2016-09-15T08:58:04Z,60745.760000000002000
20372137.117462903,6475451.3561435528,60744896,116,80,09-15-16,"14:58:05,00",58.377630109999998,114.815218300000000,1245.530000000000000,2016-09-15T08:58:05Z,60744.896000000001000
20372135.476047471,6475447.6910059843,60744919,135,80,09-15-16,"14:58:06,00",58.377596750000002,114.815192300000010,1245.040000000000000,2016-09-15T08:58:06Z,60744.919000000002000
20372133.774260249,6475442.8886598591,60745257,125,80,09-15-16,"14:58:07,00",58.377553169999999,114.815165900000000,1245.040000000000000,2016-09-15T08:58:07Z,60745.256999999998000
20372132.216594696,6475438.5575865591,60745678,110,80,09-15-16,"14:58:08,00",58.377513860000001,114.815141700000000,1244.559999999999900,2016-09-15T08:58:08Z,60745.678000000000000
20372130.433396716,6475433.95295016,60747132,126,80,09-15-16,"14:58:09,00",58.377472030000000,114.815113800000010,1244.559999999999900,2016-09-15T08:58:09Z,60747.131999999998000
20372128.503813077,6475429.708643564,60748172,114,80,09-15-16,"14:58:10,00",58.377433390000000,114.815083200000000,1244.559999999999900,2016-09-15T08:58:10Z,60748.171999999999000
20372126.515699603,6475424.924520378,60749203,116,80,09-15-16,"14:58:11,00",58.377389890000003,114.815051900000000,1244.079999999999900,2016-09-15T08:58:11Z,60749.203000000001000
20372125.047733251,6475421.5524764704,60751006,124,80,09-15-16,"14:58:12,00",58.377359210000002,114.815028700000000,1244.079999999999900,2016-09-15T08:58:12Z,60751.006000000001000
20372122.926255006,6475417.5295344265,60752562,110,80,09-15-16,"14:58:13,00",58.377322499999998,114.814994700000000,1243.599999999999900,2016-09-15T08:58:13Z,60752.561999999998000
20372120.771101858,6475413.731731914,60754099,126,80,09-15-16,"14:58:14,00",58.377287799999998,114.814960000000000,1243.599999999999900,2016-09-15T08:58:14Z,60754.099000000002000
20372118.402436998,6475409.6700086677,60755713,115,80,09-15-16,"14:58:15,00",58.377250670000002,114.814921799999990,1243.119999999999900,2016-09-15T08:58:15Z,60755.713000000003000
20372116.049988292,6475405.7470907811,60757064,99,80,09-15-16,"14:58:16,00",58.377214789999996,114.814883800000000,1242.640000000000100,2016-09-15T08:58:16Z,60757.063999999998000
20372113.274653994,6475401.0632350873,60756318,116,80,09-15-16,"14:58:17,00",58.377171959999998,114.814839000000010,1242.160000000000100,2016-09-15T08:58:17Z,60756.317999999999000
20372111.13279726,6475397.1345911911,60757148,98,80,09-15-16,"14:58:18,00",58.377136090000000,114.814804600000000,1241.680000000000100,2016-09-15T08:58:18Z,60757.148000000001000
20372108.828378826,6475392.5279513411,60754743,117,80,09-15-16,"14:58:19,00",58.377094090000000,114.814767800000000,1241.200000000000000,2016-09-15T08:58:19Z,60754.743000000002000
20372108.345685359,6475386.8633878799,60754277,122,80,09-15-16,"14:58:20,00",58.377043129999997,114.814762700000000,1240.240000000000000,2016-09-15T08:58:20Z,60754.277000000002000
